,Year,State,STATE_NAME,REGION_NAME,OFFENSE_SUBCAT_NAME,ACTUAL_COUNT,UNFOUNDED_COUNT,CLEARED_COUNT,JUVENILE_CLEARED_COUNT,ht_happ
1353,2018,IN,Indiana,Midwest,Commercial Sex Acts,1,0,0,0,1
1354,2019,WI,Wisconsin,Midwest,Involuntary Servitude,1,0,1,0,1
1355,2017,WI,Wisconsin,Midwest,Commercial Sex Acts,4,0,0,0,1
1356,2018,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,1,0,1
1357,2019,IN,Indiana,Midwest,Commercial Sex Acts,1,0,0,0,1
1358,2019,IN,Indiana,Midwest,Commercial Sex Acts,1,0,0,0,1
1359,2020,PA,Pennsylvania,Northeast,Involuntary Servitude,1,0,1,0,1
1360,2020,LA,Louisiana,South,Commercial Sex Acts,1,0,1,0,1
1361,2020,NJ,New Jersey,Northeast,Commercial Sex Acts,1,0,0,0,1
1362,2020,AK,Alaska,West,Commercial Sex Acts,1,0,0,0,1
1363,2020,ND,North Dakota,Midwest,Commercial Sex Acts,1,0,0,0,1
1364,2020,FL,Florida,South,Commercial Sex Acts,1,0,1,0,1
1365,2020,FL,Florida,South,Commercial Sex Acts,1,0,1,0,1
1366,2020,FL,Florida,South,Commercial Sex Acts,16,8,12,0,1
1367,2020,FL,Florida,South,Commercial Sex Acts,2,47,2,0,1
1368,2017,WI,Wisconsin,Midwest,Commercial Sex Acts,3,0,0,0,1
1369,2017,WI,Wisconsin,Midwest,Involuntary Servitude,1,0,0,0,1
1370,2017,WI,Wisconsin,Midwest,Commercial Sex Acts,3,0,3,0,1
1371,2018,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
1372,2018,TX,Texas,South,Commercial Sex Acts,4,1,0,0,1
1373,2018,TX,Texas,South,Commercial Sex Acts,6,0,1,1,1
1374,2018,TX,Texas,South,Commercial Sex Acts,1,0,1,0,1
1375,2018,TX,Texas,South,Involuntary Servitude,3,0,3,0,1
1376,2018,TX,Texas,South,Involuntary Servitude,5,0,5,0,1
1377,2018,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
1378,2018,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
1379,2017,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
1380,2018,TX,Texas,South,Commercial Sex Acts,5,1,2,0,1
1381,2019,WI,Wisconsin,Midwest,Involuntary Servitude,1,0,0,0,1
1382,2018,TX,Texas,South,Commercial Sex Acts,3,0,1,0,1
1383,2018,TX,Texas,South,Commercial Sex Acts,2,2,1,0,1
1384,2018,TX,Texas,South,Involuntary Servitude,1,0,1,0,1
1385,2018,TX,Texas,South,Commercial Sex Acts,2,0,0,0,1
1386,2018,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
1387,2018,TX,Texas,South,Commercial Sex Acts,2,0,0,0,1
1388,2018,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
1389,2019,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
1390,2018,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
1391,2019,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
1392,2018,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
1393,2018,CO,Colorado,West,Commercial Sex Acts,2,0,1,0,1
1394,2018,CO,Colorado,West,Commercial Sex Acts,2,0,0,0,1
1395,2019,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
1396,2019,CO,Colorado,West,Involuntary Servitude,1,0,0,0,1
1397,2017,DE,Delaware,South,Commercial Sex Acts,1,0,0,0,1
1398,2017,WI,Wisconsin,Midwest,Commercial Sex Acts,5,0,2,0,1
1399,2017,WI,Wisconsin,Midwest,Commercial Sex Acts,2,0,1,0,1
1400,2019,WV,West Virginia,South,Commercial Sex Acts,1,0,0,0,1
1401,2019,NC,North Carolina,South,Commercial Sex Acts,1,0,0,0,1
1402,2019,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
1403,2018,MA,Massachusetts,Northeast,Commercial Sex Acts,1,0,0,0,1
1404,2019,NJ,New Jersey,Northeast,Involuntary Servitude,1,0,1,0,1
1405,2019,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
1406,2017,KY,Kentucky,South,Commercial Sex Acts,2,0,0,0,1
1407,2020,CT,Connecticut,Northeast,Commercial Sex Acts,1,0,0,0,1
1408,2020,IN,Indiana,Midwest,Commercial Sex Acts,1,0,0,0,1
1409,2020,NC,North Carolina,South,Involuntary Servitude,1,0,0,0,1
1410,2020,WI,Wisconsin,Midwest,Commercial Sex Acts,2,0,2,0,1
1411,2020,IN,Indiana,Midwest,Commercial Sex Acts,2,0,0,0,1
1412,2020,HI,Hawaii,West,Commercial Sex Acts,3,0,0,0,1
1413,2020,HI,Hawaii,West,Commercial Sex Acts,1,0,0,0,1
1414,2020,HI,Hawaii,West,Commercial Sex Acts,1,0,0,0,1
1415,2020,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,0,0,1
1416,2019,TX,Texas,South,Commercial Sex Acts,8,0,6,0,1
1417,2019,TX,Texas,South,Involuntary Servitude,2,0,1,0,1
1418,2019,TX,Texas,South,Commercial Sex Acts,7,0,3,0,1
1419,2019,TX,Texas,South,Commercial Sex Acts,6,0,8,0,1
1420,2020,TX,Texas,South,Commercial Sex Acts,6,0,4,0,1
1421,2020,TX,Texas,South,Commercial Sex Acts,8,0,3,0,1
1422,2020,TX,Texas,South,Commercial Sex Acts,19,0,5,0,1
1423,2020,TX,Texas,South,Commercial Sex Acts,7,0,5,0,1
1424,2020,TX,Texas,South,Commercial Sex Acts,13,0,3,0,1
1425,2020,TX,Texas,South,Commercial Sex Acts,7,0,4,0,1
1426,2020,TX,Texas,South,Commercial Sex Acts,8,0,1,0,1
1427,2020,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
1428,2020,TX,Texas,South,Involuntary Servitude,1,0,1,0,1
1429,2020,TX,Texas,South,Commercial Sex Acts,11,0,5,0,1
1430,2020,TX,Texas,South,Commercial Sex Acts,9,0,1,0,1
1431,2020,TX,Texas,South,Commercial Sex Acts,38,0,4,0,1
1432,2020,MA,Massachusetts,Northeast,Commercial Sex Acts,1,0,0,0,1
1433,2020,NM,New Mexico,West,Involuntary Servitude,1,0,0,0,1
1434,2019,NM,New Mexico,West,Involuntary Servitude,1,0,0,0,1
1435,2019,WI,Wisconsin,Midwest,Commercial Sex Acts,3,0,0,0,1
1436,2019,WI,Wisconsin,Midwest,Commercial Sex Acts,3,0,0,0,1
1437,2020,WI,Wisconsin,Midwest,Commercial Sex Acts,5,0,0,0,1
1438,2019,DE,Delaware,South,Commercial Sex Acts,1,0,0,0,1
1439,2020,DE,Delaware,South,Involuntary Servitude,1,0,0,0,1
1440,2020,DE,Delaware,South,Commercial Sex Acts,1,0,0,0,1
1441,2020,DE,Delaware,South,Involuntary Servitude,1,0,0,0,1
1442,2019,NV,Nevada,West,Commercial Sex Acts,5,0,3,1,1
1443,2020,MO,Missouri,Midwest,Commercial Sex Acts,1,0,0,0,1
1444,2020,IL,Illinois,Midwest,Commercial Sex Acts,1,0,0,0,1
1445,2020,RI,Rhode Island,Northeast,Commercial Sex Acts,1,0,0,0,1
1446,2020,OK,Oklahoma,South,Commercial Sex Acts,1,0,1,0,1
1447,2016,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
1448,2017,CO,Colorado,West,Involuntary Servitude,1,0,0,0,1
1449,2018,CO,Colorado,West,Commercial Sex Acts,3,0,1,0,1
1450,2019,CO,Colorado,West,Involuntary Servitude,1,0,0,0,1
1451,2020,DE,Delaware,South,Commercial Sex Acts,1,0,0,0,1
1452,2020,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
1453,2017,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
1454,2019,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,0,0,1
1455,2019,WI,Wisconsin,Midwest,Commercial Sex Acts,2,0,0,0,1
1456,2020,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,0,0,1
1457,2020,MO,Missouri,Midwest,Commercial Sex Acts,1,0,0,0,1
1458,2020,PA,Pennsylvania,Northeast,Commercial Sex Acts,1,0,0,0,1
1459,2020,PA,Pennsylvania,Northeast,Involuntary Servitude,1,0,1,0,1
1460,2020,LA,Louisiana,South,Commercial Sex Acts,1,0,1,0,1
1461,2020,LA,Louisiana,South,Involuntary Servitude,2,0,2,0,1
1462,2020,PA,Pennsylvania,Northeast,Commercial Sex Acts,1,0,0,0,1
1463,2017,MI,Michigan,Midwest,Commercial Sex Acts,1,0,0,0,1
1464,2017,OK,Oklahoma,South,Commercial Sex Acts,1,0,0,0,1
1465,2017,WI,Wisconsin,Midwest,Commercial Sex Acts,2,0,2,0,1
1466,2017,RI,Rhode Island,Northeast,Commercial Sex Acts,1,0,0,0,1
1467,2018,MN,Minnesota,Midwest,Commercial Sex Acts,18,0,18,0,1
1468,2019,IL,Illinois,Midwest,Involuntary Servitude,1,0,0,0,1
1469,2018,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
1470,2020,OH,Ohio,Midwest,Involuntary Servitude,1,0,0,0,1
1471,2017,CO,Colorado,West,Commercial Sex Acts,2,0,0,0,1
1472,2017,KY,Kentucky,South,Commercial Sex Acts,2,0,0,0,1
1473,2017,KY,Kentucky,South,Involuntary Servitude,10,0,0,0,1
1474,2018,MO,Missouri,Midwest,Commercial Sex Acts,1,0,0,0,1
1475,2017,MO,Missouri,Midwest,Commercial Sex Acts,4,0,4,0,1
1476,2017,MI,Michigan,Midwest,Involuntary Servitude,1,0,0,0,1
1477,2017,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,0,0,1
1478,2017,WI,Wisconsin,Midwest,Commercial Sex Acts,3,0,0,0,1
1479,2017,WI,Wisconsin,Midwest,Commercial Sex Acts,3,0,0,0,1
1480,2019,IL,Illinois,Midwest,Commercial Sex Acts,1,0,0,0,1
1481,2018,MI,Michigan,Midwest,Commercial Sex Acts,1,0,0,0,1
1482,2019,MD,Maryland,South,Commercial Sex Acts,1,0,1,0,1
1483,2017,AK,Alaska,West,Involuntary Servitude,1,0,0,0,1
1484,2020,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
1489,2017,IL,Illinois,Midwest,Commercial Sex Acts,1,0,0,0,1
1490,2017,IL,Illinois,Midwest,Involuntary Servitude,1,0,0,0,1
1491,2017,IL,Illinois,Midwest,Commercial Sex Acts,1,0,0,0,1
1492,2017,IL,Illinois,Midwest,Commercial Sex Acts,1,0,0,0,1
1493,2017,KY,Kentucky,South,Commercial Sex Acts,1,0,0,0,1
1494,2018,WY,Wyoming,West,Involuntary Servitude,2,0,2,0,1
1495,2018,AZ,Arizona,West,Commercial Sex Acts,1,0,0,0,1
1496,2017,OK,Oklahoma,South,Commercial Sex Acts,3,0,0,0,1
1497,2018,LA,Louisiana,South,Commercial Sex Acts,1,0,0,0,1
1498,2020,IL,Illinois,Midwest,Involuntary Servitude,3,0,0,0,1
1499,2018,AZ,Arizona,West,Involuntary Servitude,1,0,0,0,1
1500,2018,AZ,Arizona,West,Commercial Sex Acts,1,0,0,0,1
1501,2018,AZ,Arizona,West,Commercial Sex Acts,1,0,1,0,1
1502,2019,IL,Illinois,Midwest,Commercial Sex Acts,1,0,0,0,1
1503,2017,MA,Massachusetts,Northeast,Commercial Sex Acts,2,0,0,0,1
1504,2017,TN,Tennessee,South,Commercial Sex Acts,1,0,1,0,1
1505,2020,MN,Minnesota,Midwest,Involuntary Servitude,1,0,0,0,1
1506,2020,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
1507,2020,MN,Minnesota,Midwest,Commercial Sex Acts,2,0,0,0,1
1508,2020,MN,Minnesota,Midwest,Commercial Sex Acts,2,0,1,0,1
1509,2020,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
1510,2020,MN,Minnesota,Midwest,Commercial Sex Acts,3,0,0,0,1
1511,2020,MN,Minnesota,Midwest,Commercial Sex Acts,3,0,1,0,1
1512,2020,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
1513,2020,MN,Minnesota,Midwest,Commercial Sex Acts,2,0,1,0,1
1514,2020,MN,Minnesota,Midwest,Commercial Sex Acts,3,0,0,0,1
1515,2018,AZ,Arizona,West,Commercial Sex Acts,1,0,1,0,1
1516,2020,LA,Louisiana,South,Commercial Sex Acts,2,0,2,0,1
1517,2017,MA,Massachusetts,Northeast,Involuntary Servitude,1,0,0,0,1
1518,2018,MO,Missouri,Midwest,Commercial Sex Acts,2,0,1,0,1
1519,2019,LA,Louisiana,South,Involuntary Servitude,1,0,1,0,1
1520,2017,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,4,0,1
1521,2017,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
1522,2018,MO,Missouri,Midwest,Commercial Sex Acts,1,0,1,0,1
1523,2017,MN,Minnesota,Midwest,Commercial Sex Acts,8,0,8,0,1
1524,2017,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
1525,2019,TX,Texas,South,Commercial Sex Acts,2,0,0,0,1
1526,2017,CO,Colorado,West,Commercial Sex Acts,2,0,0,0,1
1527,2018,LA,Louisiana,South,Commercial Sex Acts,3,0,3,0,1
1528,2019,IL,Illinois,Midwest,Commercial Sex Acts,1,0,0,0,1
1529,2017,KY,Kentucky,South,Commercial Sex Acts,2,0,0,0,1
1530,2017,ND,North Dakota,Midwest,Commercial Sex Acts,3,0,0,0,1
1531,2018,LA,Louisiana,South,Commercial Sex Acts,2,0,1,0,1
1532,2018,MO,Missouri,Midwest,Involuntary Servitude,1,0,0,0,1
1533,2019,MD,Maryland,South,Commercial Sex Acts,1,0,0,0,1
1534,2017,KY,Kentucky,South,Commercial Sex Acts,1,0,0,0,1
1535,2020,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,0,0,1
1536,2020,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,1,0,1
1537,2020,FL,Florida,South,Commercial Sex Acts,1,0,1,1,1
1538,2020,FL,Florida,South,Commercial Sex Acts,1,0,1,0,1
1539,2020,FL,Florida,South,Commercial Sex Acts,5,0,3,0,1
1540,2020,FL,Florida,South,Involuntary Servitude,1,2,0,0,1
1541,2020,FL,Florida,South,Commercial Sex Acts,67,12,2,0,1
1542,2020,FL,Florida,South,Commercial Sex Acts,4,6,4,0,1
1543,2020,FL,Florida,South,Commercial Sex Acts,1,1,1,0,1
1544,2020,IL,Illinois,Midwest,Involuntary Servitude,1,0,0,0,1
1545,2020,FL,Florida,South,Commercial Sex Acts,3,3,2,0,1
1546,2020,FL,Florida,South,Commercial Sex Acts,5,0,0,0,1
1547,2020,FL,Florida,South,Commercial Sex Acts,1,0,0,0,1
1548,2020,IL,Illinois,Midwest,Involuntary Servitude,2,0,0,0,1
1549,2020,AK,Alaska,West,Commercial Sex Acts,1,0,0,0,1
1550,2020,PA,Pennsylvania,Northeast,Commercial Sex Acts,1,0,0,0,1
1551,2020,PA,Pennsylvania,Northeast,Commercial Sex Acts,1,0,0,0,1
1552,2018,GA,Georgia,South,Commercial Sex Acts,1,0,0,0,1
1553,2019,WA,Washington,West,Involuntary Servitude,1,0,0,0,1
1554,2017,CO,Colorado,West,Commercial Sex Acts,1,0,1,0,1
1555,2017,CO,Colorado,West,Commercial Sex Acts,2,0,0,0,1
1556,2019,GA,Georgia,South,Commercial Sex Acts,1,0,0,0,1
1557,2019,GA,Georgia,South,Commercial Sex Acts,1,0,0,0,1
1558,2019,GA,Georgia,South,Commercial Sex Acts,4,0,0,0,1
1559,2020,KY,Kentucky,South,Commercial Sex Acts,1,0,0,0,1
1560,2020,KY,Kentucky,South,Commercial Sex Acts,3,0,0,0,1
1561,2018,TX,Texas,South,Involuntary Servitude,1,0,1,0,1
1562,2018,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
1563,2018,TX,Texas,South,Involuntary Servitude,2,0,1,0,1
1564,2018,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
1565,2018,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
1566,2018,AZ,Arizona,West,Commercial Sex Acts,2,0,2,0,1
1567,2019,TX,Texas,South,Commercial Sex Acts,1,0,1,0,1
1568,2017,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
1570,2019,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
1571,2018,ME,Maine,Northeast,Involuntary Servitude,1,0,1,0,1
1572,2019,NC,North Carolina,South,Commercial Sex Acts,2,0,0,0,1
1573,2018,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,0,0,1
1574,2018,WI,Wisconsin,Midwest,Involuntary Servitude,1,0,0,0,1
1575,2018,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,0,0,1
1576,2018,WV,West Virginia,South,Commercial Sex Acts,1,0,0,0,1
1577,2020,OK,Oklahoma,South,Involuntary Servitude,1,0,1,0,1
1578,2020,NV,Nevada,West,Commercial Sex Acts,1,0,0,0,1
1579,2017,TN,Tennessee,South,Commercial Sex Acts,16,0,20,0,1
1580,2018,IL,Illinois,Midwest,Involuntary Servitude,2,0,0,0,1
1581,2017,TN,Tennessee,South,Commercial Sex Acts,1,0,0,0,1
1582,2015,TX,Texas,South,Involuntary Servitude,1,0,2,0,1
1583,2015,TX,Texas,South,Involuntary Servitude,2,0,2,0,1
1584,2015,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
1585,2016,MD,Maryland,South,Commercial Sex Acts,1,0,1,0,1
1586,2015,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
1587,2015,TX,Texas,South,Commercial Sex Acts,2,0,0,0,1
1588,2015,TX,Texas,South,Involuntary Servitude,4,0,0,0,1
1589,2015,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
1590,2015,TX,Texas,South,Involuntary Servitude,13,0,2,0,1
1591,2015,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
1592,2016,MD,Maryland,South,Commercial Sex Acts,1,0,1,0,1
1593,2016,TX,Texas,South,Commercial Sex Acts,3,0,3,0,1
1594,2015,TX,Texas,South,Commercial Sex Acts,2,0,1,0,1
1595,2015,TX,Texas,South,Involuntary Servitude,5,0,2,0,1
1596,2015,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
1597,2015,TX,Texas,South,Commercial Sex Acts,2,0,2,0,1
1598,2015,TX,Texas,South,Involuntary Servitude,5,0,5,0,1
1599,2015,TX,Texas,South,Commercial Sex Acts,2,0,1,0,1
1600,2015,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
1601,2015,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,0,0,1
1602,2015,WI,Wisconsin,Midwest,Commercial Sex Acts,2,0,1,0,1
1603,2016,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
1604,2016,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
1605,2016,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
1606,2016,AZ,Arizona,West,Commercial Sex Acts,1,0,0,0,1
1607,2016,AZ,Arizona,West,Commercial Sex Acts,1,0,0,0,1
1608,2016,CO,Colorado,West,Commercial Sex Acts,2,0,0,0,1
1609,2016,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
1610,2016,DE,Delaware,South,Commercial Sex Acts,1,0,0,0,1
1611,2016,MN,Minnesota,Midwest,Commercial Sex Acts,2,0,2,0,1
1612,2016,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
1613,2015,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
1614,2015,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
1615,2015,MN,Minnesota,Midwest,Commercial Sex Acts,2,0,2,0,1
1616,2015,MN,Minnesota,Midwest,Commercial Sex Acts,2,0,1,0,1
1617,2015,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
1618,2015,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
1619,2015,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
1620,2015,NV,Nevada,West,Commercial Sex Acts,21,0,7,0,1
1621,2015,NV,Nevada,West,Commercial Sex Acts,2,0,0,0,1
1622,2016,MN,Minnesota,Midwest,Commercial Sex Acts,2,0,0,0,1
1623,2015,OK,Oklahoma,South,Commercial Sex Acts,2,0,0,0,1
1624,2015,OK,Oklahoma,South,Commercial Sex Acts,5,0,3,0,1
1625,2015,TN,Tennessee,South,Commercial Sex Acts,3,0,0,0,1
1626,2015,TX,Texas,South,Involuntary Servitude,1,0,1,0,1
1627,2016,TX,Texas,South,Involuntary Servitude,1,0,1,0,1
1628,2016,LA,Louisiana,South,Commercial Sex Acts,13,0,9,0,1
1629,2016,NV,Nevada,West,Commercial Sex Acts,20,4,0,0,1
1630,2016,NV,Nevada,West,Commercial Sex Acts,1,0,1,0,1
1631,2016,ND,North Dakota,Midwest,Commercial Sex Acts,1,0,0,0,1
1632,2016,TX,Texas,South,Involuntary Servitude,2,0,2,0,1
1633,2016,LA,Louisiana,South,Involuntary Servitude,1,0,1,0,1
1634,2016,OK,Oklahoma,South,Commercial Sex Acts,1,0,1,0,1
1635,2016,OK,Oklahoma,South,Commercial Sex Acts,2,0,1,0,1
1636,2016,RI,Rhode Island,Northeast,Commercial Sex Acts,1,0,0,0,1
1637,2016,SC,South Carolina,South,Commercial Sex Acts,1,0,1,0,1
1638,2016,TN,Tennessee,South,Commercial Sex Acts,7,0,2,0,1
1639,2016,TN,Tennessee,South,Commercial Sex Acts,1,0,0,0,1
1640,2016,TN,Tennessee,South,Commercial Sex Acts,1,0,0,0,1
1641,2016,TN,Tennessee,South,Commercial Sex Acts,1,0,1,0,1
1642,2016,TX,Texas,South,Commercial Sex Acts,1,0,1,0,1
1643,2016,TX,Texas,South,Commercial Sex Acts,2,0,0,0,1
1644,2016,TX,Texas,South,Involuntary Servitude,4,0,0,0,1
1645,2019,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
1646,2016,MD,Maryland,South,Commercial Sex Acts,1,0,0,0,1
1647,2020,WV,West Virginia,South,Commercial Sex Acts,1,0,0,0,1
1648,2019,WV,West Virginia,South,Commercial Sex Acts,1,0,0,0,1
1649,2020,WV,West Virginia,South,Commercial Sex Acts,2,0,0,0,1
1650,2020,WV,West Virginia,South,Commercial Sex Acts,2,0,0,0,1
1651,2019,FL,Florida,South,Commercial Sex Acts,1,0,1,0,1
1652,2019,FL,Florida,South,Involuntary Servitude,1,0,1,0,1
1653,2019,FL,Florida,South,Commercial Sex Acts,1,0,1,0,1
1654,2019,FL,Florida,South,Commercial Sex Acts,9,11,9,0,1
1655,2019,FL,Florida,South,Commercial Sex Acts,6,0,6,0,1
1656,2018,MA,Massachusetts,Northeast,Commercial Sex Acts,1,0,1,0,1
1657,2017,WA,Washington,West,Commercial Sex Acts,1,0,0,0,1
1658,2018,WA,Washington,West,Commercial Sex Acts,1,0,0,0,1
1659,2019,FL,Florida,South,Commercial Sex Acts,8,0,8,0,1
1660,2019,FL,Florida,South,Commercial Sex Acts,6,0,6,0,1
1661,2019,FL,Florida,South,Commercial Sex Acts,2,0,2,0,1
1662,2019,FL,Florida,South,Commercial Sex Acts,7,2,2,0,1
1663,2019,FL,Florida,South,Commercial Sex Acts,10,0,10,0,1
1664,2019,FL,Florida,South,Commercial Sex Acts,1,0,0,0,1
1665,2019,FL,Florida,South,Involuntary Servitude,3,1,0,0,1
1666,2019,FL,Florida,South,Commercial Sex Acts,25,4,5,0,1
1667,2019,FL,Florida,South,Involuntary Servitude,4,1,4,0,1
1668,2018,KY,Kentucky,South,Commercial Sex Acts,1,0,0,0,1
1669,2020,OK,Oklahoma,South,Commercial Sex Acts,2,0,2,0,1
1670,2020,IN,Indiana,Midwest,Commercial Sex Acts,1,0,0,0,1
1671,2020,IN,Indiana,Midwest,Involuntary Servitude,1,0,0,0,1
1672,2020,MI,Michigan,Midwest,Commercial Sex Acts,2,0,0,0,1
1673,2020,IN,Indiana,Midwest,Commercial Sex Acts,2,0,0,0,1
1674,2018,TX,Texas,South,Commercial Sex Acts,1,0,1,0,1
1675,2017,AZ,Arizona,West,Commercial Sex Acts,2,0,0,0,1
1676,2019,MN,Minnesota,Midwest,Commercial Sex Acts,3,0,2,0,1
1677,2017,KS,Kansas,Midwest,Commercial Sex Acts,3,0,2,0,1
1678,2017,MO,Missouri,Midwest,Commercial Sex Acts,1,0,0,0,1
1679,2017,HI,Hawaii,West,Commercial Sex Acts,1,0,0,0,1
1680,2017,MO,Missouri,Midwest,Commercial Sex Acts,2,0,2,0,1
1681,2019,IN,Indiana,Midwest,Commercial Sex Acts,1,0,1,0,1
1682,2017,WY,Wyoming,West,Commercial Sex Acts,1,0,1,0,1
1683,2017,WA,Washington,West,Commercial Sex Acts,1,0,0,0,1
1684,2017,RI,Rhode Island,Northeast,Commercial Sex Acts,3,0,5,0,1
1685,2017,RI,Rhode Island,Northeast,Commercial Sex Acts,1,0,1,0,1
1686,2017,RI,Rhode Island,Northeast,Involuntary Servitude,1,0,1,0,1
1687,2017,RI,Rhode Island,Northeast,Commercial Sex Acts,1,0,0,0,1
1688,2020,MN,Minnesota,Midwest,Commercial Sex Acts,2,0,2,0,1
1689,2019,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
1690,2018,WV,West Virginia,South,Commercial Sex Acts,2,0,0,0,1
1691,2017,UT,Utah,West,Commercial Sex Acts,1,0,0,0,1
1692,2019,WV,West Virginia,South,Commercial Sex Acts,2,0,0,0,1
1693,2019,WV,West Virginia,South,Commercial Sex Acts,2,0,0,0,1
1694,2019,WV,West Virginia,South,Commercial Sex Acts,6,0,3,0,1
1695,2019,WV,West Virginia,South,Commercial Sex Acts,1,0,0,0,1
1696,2018,MA,Massachusetts,Northeast,Commercial Sex Acts,1,0,0,0,1
1697,2017,SD,South Dakota,Midwest,Commercial Sex Acts,1,0,0,0,1
1698,2017,SD,South Dakota,Midwest,Commercial Sex Acts,1,0,0,0,1
1699,2020,AZ,Arizona,West,Commercial Sex Acts,2,0,1,0,1
1700,2017,LA,Louisiana,South,Commercial Sex Acts,7,0,5,0,1
1701,2018,CT,Connecticut,Northeast,Commercial Sex Acts,1,0,0,0,1
1702,2017,CT,Connecticut,Northeast,Commercial Sex Acts,1,0,0,0,1
1703,2020,AZ,Arizona,West,Commercial Sex Acts,2,0,1,0,1
1704,2018,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
1705,2019,AZ,Arizona,West,Commercial Sex Acts,3,0,0,0,1
1706,2019,AK,Alaska,West,Commercial Sex Acts,1,0,0,0,1
1707,2019,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
1708,2017,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
1709,2017,WY,Wyoming,West,Commercial Sex Acts,1,0,1,1,1
1710,2017,LA,Louisiana,South,Commercial Sex Acts,1,0,1,0,1
1711,2017,LA,Louisiana,South,Commercial Sex Acts,1,0,1,0,1
1712,2017,NV,Nevada,West,Commercial Sex Acts,2,0,0,0,1
1713,2017,LA,Louisiana,South,Commercial Sex Acts,1,0,1,0,1
1714,2017,NV,Nevada,West,Commercial Sex Acts,1,0,0,0,1
1715,2017,LA,Louisiana,South,Commercial Sex Acts,1,0,1,0,1
1716,2017,IL,Illinois,Midwest,Commercial Sex Acts,1,0,0,0,1
1717,2017,IL,Illinois,Midwest,Commercial Sex Acts,1,0,0,0,1
1718,2017,IL,Illinois,Midwest,Commercial Sex Acts,3,0,0,0,1
1719,2019,TX,Texas,South,Commercial Sex Acts,2,0,1,0,1
